date,datetime,SPOSTMIN,SACTMIN
7/26/2018,7/26/2018 17:23,95,
7/26/2018,7/26/2018 17:29,95,
7/26/2018,7/26/2018 17:37,95,
7/26/2018,7/26/2018 17:44,105,
7/26/2018,7/26/2018 17:51,105,
7/26/2018,7/26/2018 17:58,105,
7/26/2018,7/26/2018 18:02,105,
7/26/2018,7/26/2018 18:09,105,
7/26/2018,7/26/2018 18:15,120,
7/26/2018,7/26/2018 18:16,105,
7/26/2018,7/26/2018 18:23,105,
7/26/2018,7/26/2018 18:29,120,
7/26/2018,7/26/2018 18:29,105,
7/26/2018,7/26/2018 18:31,105,
7/26/2018,7/26/2018 18:37,95,
7/26/2018,7/26/2018 18:44,65,
7/26/2018,7/26/2018 18:51,90,
7/26/2018,7/26/2018 18:58,105,
7/26/2018,7/26/2018 19:02,105,
7/26/2018,7/26/2018 19:09,105,
7/26/2018,7/26/2018 19:16,105,
7/26/2018,7/26/2018 19:23,105,
7/26/2018,7/26/2018 19:29,75,
7/26/2018,7/26/2018 19:37,65,
7/26/2018,7/26/2018 19:44,65,
7/26/2018,7/26/2018 19:51,65,
7/26/2018,7/26/2018 19:58,70,
7/26/2018,7/26/2018 20:02,70,
7/26/2018,7/26/2018 20:09,75,
7/26/2018,7/26/2018 20:16,70,
7/26/2018,7/26/2018 20:23,70,
7/26/2018,7/26/2018 20:29,70,
7/26/2018,7/26/2018 20:37,70,
7/26/2018,7/26/2018 20:44,65,
7/26/2018,7/26/2018 20:51,65,
7/26/2018,7/26/2018 20:58,60,
7/26/2018,7/26/2018 21:02,60,
7/26/2018,7/26/2018 21:05,55,
7/26/2018,7/26/2018 21:09,55,
7/26/2018,7/26/2018 21:16,55,
7/26/2018,7/26/2018 21:23,55,
7/26/2018,7/26/2018 21:29,55,
7/26/2018,7/26/2018 21:37,55,
7/26/2018,7/26/2018 21:44,55,
7/26/2018,7/26/2018 20:56,,54
7/26/2018,7/26/2018 21:51,75,
7/26/2018,7/26/2018 20:56,,54
7/26/2018,7/26/2018 21:58,55,
7/26/2018,7/26/2018 21:05,,55
7/26/2018,7/26/2018 22:02,50,
7/26/2018,7/26/2018 22:09,50,
7/26/2018,7/26/2018 22:14,55,
7/26/2018,7/26/2018 22:16,50,
7/26/2018,7/26/2018 22:23,50,
7/26/2018,7/26/2018 22:29,50,
7/26/2018,7/26/2018 22:37,,
7/26/2018,7/26/2018 22:44,,
7/26/2018,7/26/2018 22:15,,29
7/26/2018,7/26/2018 22:51,,
7/26/2018,7/26/2018 22:58,,
7/26/2018,7/26/2018 23:02,,
7/26/2018,7/26/2018 23:09,,
7/27/2018,7/27/2018 6:16,,
7/27/2018,7/27/2018 6:23,,
7/27/2018,7/27/2018 6:29,,
7/27/2018,7/27/2018 6:37,5,
7/27/2018,7/27/2018 6:44,5,
7/27/2018,7/27/2018 6:51,10,
7/27/2018,7/27/2018 6:58,20,
7/27/2018,7/27/2018 7:01,20,
7/27/2018,7/27/2018 7:02,30,
7/27/2018,7/27/2018 7:09,35,
7/27/2018,7/27/2018 7:16,50,
7/27/2018,7/27/2018 7:18,50,
7/27/2018,7/27/2018 6:58,,20
7/27/2018,7/27/2018 6:58,,20
7/27/2018,7/27/2018 7:23,50,
7/27/2018,7/27/2018 6:58,,20
7/27/2018,7/27/2018 7:29,50,
7/27/2018,7/27/2018 7:37,50,
7/27/2018,7/27/2018 7:44,50,
7/27/2018,7/27/2018 7:51,45,
7/27/2018,7/27/2018 7:58,45,
7/27/2018,7/27/2018 8:02,40,
7/27/2018,7/27/2018 8:09,40,
7/27/2018,7/27/2018 8:16,40,
7/27/2018,7/27/2018 8:17,50,
7/27/2018,7/27/2018 8:23,50,
7/27/2018,7/27/2018 8:25,55,
7/27/2018,7/27/2018 8:29,55,
7/27/2018,7/27/2018 8:37,60,
7/27/2018,7/27/2018 8:44,60,
7/27/2018,7/27/2018 8:51,60,
7/27/2018,7/27/2018 8:58,60,
7/27/2018,7/27/2018 9:02,65,
7/27/2018,7/27/2018 9:09,65,
7/27/2018,7/27/2018 9:16,70,
7/27/2018,7/27/2018 9:23,65,
7/27/2018,7/27/2018 9:29,65,
7/27/2018,7/27/2018 8:53,,41
7/27/2018,7/27/2018 9:37,80,
7/27/2018,7/27/2018 9:44,80,
7/27/2018,7/27/2018 9:51,105,
7/27/2018,7/27/2018 9:58,105,
7/27/2018,7/27/2018 10:02,105,
7/27/2018,7/27/2018 10:09,110,
7/27/2018,7/27/2018 10:16,120,
7/27/2018,7/27/2018 10:23,105,
7/27/2018,7/27/2018 10:29,95,
7/27/2018,7/27/2018 10:37,80,
7/27/2018,7/27/2018 10:44,85,
7/27/2018,7/27/2018 10:51,85,
7/27/2018,7/27/2018 10:58,80,
7/27/2018,7/27/2018 11:02,80,
7/27/2018,7/27/2018 11:09,90,
7/27/2018,7/27/2018 11:16,90,
7/27/2018,7/27/2018 11:23,85,
7/27/2018,7/27/2018 11:29,90,
7/27/2018,7/27/2018 11:37,80,
7/27/2018,7/27/2018 11:44,70,
7/27/2018,7/27/2018 11:51,85,
7/27/2018,7/27/2018 11:58,70,
7/27/2018,7/27/2018 12:02,70,
7/27/2018,7/27/2018 12:09,70,
7/27/2018,7/27/2018 12:16,85,
7/27/2018,7/27/2018 12:23,85,
7/27/2018,7/27/2018 12:29,85,
7/27/2018,7/27/2018 12:37,85,
7/27/2018,7/27/2018 12:44,85,
7/27/2018,7/27/2018 12:51,85,
7/27/2018,7/27/2018 12:58,85,
7/27/2018,7/27/2018 13:02,85,
7/27/2018,7/27/2018 13:06,75,
7/27/2018,7/27/2018 13:09,80,
7/27/2018,7/27/2018 13:16,85,
7/27/2018,7/27/2018 13:23,85,
7/27/2018,7/27/2018 13:29,85,
7/27/2018,7/27/2018 13:37,85,
7/27/2018,7/27/2018 13:44,85,
7/27/2018,7/27/2018 13:51,75,
7/27/2018,7/27/2018 13:58,75,
7/27/2018,7/27/2018 14:02,80,
7/27/2018,7/27/2018 14:06,75,
7/27/2018,7/27/2018 14:09,80,
7/27/2018,7/27/2018 14:16,90,
7/27/2018,7/27/2018 14:16,80,
7/27/2018,7/27/2018 14:23,85,
7/27/2018,7/27/2018 14:29,85,
7/27/2018,7/27/2018 14:37,80,
7/27/2018,7/27/2018 14:44,80,
7/27/2018,7/27/2018 14:51,80,
7/27/2018,7/27/2018 14:58,80,
7/27/2018,7/27/2018 15:02,75,
7/27/2018,7/27/2018 15:09,75,
7/27/2018,7/27/2018 15:16,85,
7/27/2018,7/27/2018 15:23,,
7/27/2018,7/27/2018 15:29,,
7/27/2018,7/27/2018 15:37,,
7/27/2018,7/27/2018 15:44,,
7/27/2018,7/27/2018 15:51,,
7/27/2018,7/27/2018 15:58,,
7/27/2018,7/27/2018 16:02,,
7/27/2018,7/27/2018 16:09,90,
7/27/2018,7/27/2018 16:16,60,
7/27/2018,7/27/2018 16:23,55,
7/27/2018,7/27/2018 16:29,55,
7/27/2018,7/27/2018 16:37,,
7/27/2018,7/27/2018 16:44,,
7/27/2018,7/27/2018 16:51,,
7/27/2018,7/27/2018 16:58,,
7/27/2018,7/27/2018 17:02,,
7/27/2018,7/27/2018 17:09,,
7/27/2018,7/27/2018 17:16,,
7/27/2018,7/27/2018 17:23,70,
7/27/2018,7/27/2018 17:29,70,
7/27/2018,7/27/2018 17:37,70,
7/27/2018,7/27/2018 17:39,75,
7/27/2018,7/27/2018 17:44,70,
7/27/2018,7/27/2018 17:51,70,
7/27/2018,7/27/2018 17:58,70,
7/27/2018,7/27/2018 18:02,75,
7/27/2018,7/27/2018 18:09,75,
7/27/2018,7/27/2018 18:16,75,
7/27/2018,7/27/2018 18:23,75,
7/27/2018,7/27/2018 18:29,75,
7/27/2018,7/27/2018 18:37,75,
7/27/2018,7/27/2018 18:44,75,
7/27/2018,7/27/2018 18:51,75,
7/27/2018,7/27/2018 18:58,75,
7/27/2018,7/27/2018 19:02,25,
7/27/2018,7/27/2018 19:09,85,
7/27/2018,7/27/2018 17:39,,92
7/27/2018,7/27/2018 19:16,85,
7/27/2018,7/27/2018 19:23,85,
7/27/2018,7/27/2018 19:29,85,
7/27/2018,7/27/2018 19:37,90,
7/27/2018,7/27/2018 19:44,90,
7/27/2018,7/27/2018 19:50,105,
7/27/2018,7/27/2018 19:51,85,
7/27/2018,7/27/2018 19:58,85,
7/27/2018,7/27/2018 20:02,105,
7/27/2018,7/27/2018 20:09,105,
7/27/2018,7/27/2018 20:16,95,
7/27/2018,7/27/2018 20:23,90,
7/27/2018,7/27/2018 20:29,85,
7/27/2018,7/27/2018 20:37,85,
7/27/2018,7/27/2018 20:44,70,
7/27/2018,7/27/2018 20:51,70,
7/27/2018,7/27/2018 20:58,65,
7/27/2018,7/27/2018 21:02,70,
7/27/2018,7/27/2018 21:09,70,
7/27/2018,7/27/2018 19:50,,86
7/27/2018,7/27/2018 21:16,70,
7/27/2018,7/27/2018 21:23,70,
7/27/2018,7/27/2018 21:29,70,
7/27/2018,7/27/2018 21:35,75,
